quaternionTimestamp,quaternionX,quaternionY,quaternionZ,quaternionW,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ
11111197358,0.69310355,-0.22252886,-0.2693231,0.6305184,11111197358,0.22127159,0.40327907,-0.2470463,11111197358,0.92763156,-9.787094,0.56446606,11111197358,-0.0001473464,0.0017712796,0.00011264463
11111207539,0.6930981,-0.22252122,-0.26932222,0.63052744,11111207539,0.22129911,0.40538117,-0.24576938,11111207539,0.8923518,-9.788883,0.56037045,11111207539,-0.00108275,0.0009166021,5.209027e-05
11111217355,0.6930974,-0.22252063,-0.26931983,0.63052946,11111217355,0.22238147,0.40327266,-0.24820897,11111217355,0.9270731,-9.819225,0.5586798,11111217355,0.00046830252,0.00020267442,0.00033622002
11111227540,0.693096,-0.22251795,-0.26932275,0.6305307,11111227540,0.2201915,0.40538776,-0.24577734,11111227540,0.92144436,-9.798041,0.5718043,11111227540,-0.00023307372,0.0005851006,0.000354236
11111237572,0.6930948,-0.22251512,-0.2693238,0.6305326,11111237572,0.22128421,0.40433,-0.24582256,11111237572,0.9128907,-9.8166,0.58399534,11111237572,-0.00031462125,0.0001036739,-0.0009818944
11111247435,0.6930979,-0.22251298,-0.26931968,0.6305318,11111247435,0.21905407,0.403292,-0.24589163,11111247435,0.9306377,-9.787081,0.60106564,11111247435,-0.0005025733,0.001075442,-0.00048705703
11111257492,0.6931013,-0.22250538,-0.2693229,0.6305293,11111257492,0.22015135,0.4022347,-0.24827804,11111257492,0.92954326,-9.756754,0.54843867,11111257492,0.00034510344,0.00062693655,-0.0005194119
11111267503,0.69310236,-0.22250423,-0.2693201,0.63052976,11111267503,0.22128879,0.4043304,-0.2481638,11111267503,0.8865581,-9.800421,0.58002484,11111267503,0.00096789096,0.00032297615,-0.0003766911
11111277553,0.6931089,-0.2224981,-0.269315,0.6305268,11111277553,0.2201766,0.40433657,-0.2458305,11111277553,0.929591,-9.747355,0.56624335,11111277553,-1.9236468e-05,-0.00028150994,3.266381e-05
11111287359,0.69311285,-0.22249839,-0.26931155,0.630524,11111287359,0.22128652,0.40433022,-0.2469932,11111287359,0.9012817,-9.777447,0.600526,11111287359,0.002373226,0.00025816727,-0.0007231722
11111297427,0.6931167,-0.22249448,-0.26930872,0.63052225,11111297427,0.21796824,0.4043504,-0.24935833,11111297427,0.9237779,-9.764536,0.60951996,11111297427,-0.00023544487,0.0003660377,-0.000729037
11111307460,0.6931189,-0.22249521,-0.26930436,0.6305215,11111307460,0.21796367,0.40434998,-0.24701707,11111307460,0.89700407,-9.7744055,0.59758526,11111307460,-0.00021313131,-0.00011280924,0.0007207629
11111317421,0.69311816,-0.22249344,-0.26930526,0.6305225,11111317421,0.22021903,0.40748984,-0.24450044,11111317421,0.9090589,-9.774537,0.59463537,11111317421,9.864755e-05,0.00026930403,0.0008207583
11111327354,0.6931217,-0.2224892,-0.26930264,0.63052124,11111327354,0.21909879,0.40644547,-0.2457322,11111327354,0.9344377,-9.795955,0.5851354,11111327354,0.00028745085,-0.0010685083,-0.0005984341
11111337524,0.6931241,-0.22248065,-0.26930308,0.6305215,11111337524,0.2223964,0.40432385,-0.24815583,11111337524,0.92267954,-9.778639,0.5558409,11111337524,0.0006396407,-0.000611837,-0.00010870816
11111347365,0.693124,-0.22247618,-0.26930317,0.630523,11111347365,0.2191286,0.4085478,-0.2456259,11111347365,0.91836023,-9.757879,0.5606734,11111347365,0.00026032515,-0.000287191,1.6306294e-05
11111357531,0.6931192,-0.2224797,-0.26930732,0.6305253,11111357531,0.21910337,0.40644592,-0.24807346,11111357531,0.91375834,-9.796338,0.56341773,11111357531,0.00077669695,-0.0011301963,-0.0010465347
11111367547,0.6931184,-0.22248605,-0.2693073,0.630524,11111367547,0.2201789,0.4043368,-0.24700114,11111367547,0.9389546,-9.786927,0.5760035,11111367547,0.0012773648,-0.0017230846,0.0011225259
11111377374,0.6931122,-0.22248444,-0.2693088,0.6305307,11111377374,0.22131401,0.4064323,-0.24571624,11111377374,0.8990799,-9.807924,0.563023,11111377374,5.1211566e-05,-0.0012693256,7.475028e-05
11111387536,0.6931085,-0.22249386,-0.2693101,0.6305309,11111387536,0.22234713,0.40116996,-0.245974,11111387536,0.90918237,-9.792089,0.58531344,11111387536,0.0005437229,-0.0008284766,0.00024811435
11111397364,0.6931056,-0.22250023,-0.26932025,0.6305275,11111397364,0.21910337,0.40644592,-0.24807346,11111397364,0.8998325,-9.773426,0.5794696,11111397364,0.0004660003,-0.001486348,-0.00045186537
11111407542,0.6931041,-0.2225088,-0.26932582,0.63052374,11111407542,0.22238147,0.40327266,-0.24820897,11111407542,0.91416657,-9.780922,0.6061821,11111407542,-4.1000545e-05,-0.0019635223,-4.733447e-05
11111417354,0.69309926,-0.22251213,-0.2693314,0.6305255,11111417354,0.2191011,0.40644568,-0.24690282,11111417354,0.9299117,-9.79014,0.5734052,11111417354,0.00038674287,-0.0014859671,0.0012772232
11111427430,0.69310266,-0.22251095,-0.26933157,0.6305221,11111427430,0.22018118,0.404337,-0.24817176,11111427430,0.91148615,-9.78763,0.6184041,11111427430,-9.6431e-05,-0.00064013153,0.0002030353
11111437679,0.69310164,-0.2225133,-0.26933905,0.6305192,11111437679,0.22124638,0.40117717,-0.24949384,11111437679,0.9380775,-9.767107,0.6219505,11111437679,-0.00044592842,-0.0021415763,-0.0009843415
11111447651,0.6931073,-0.2225188,-0.26934096,0.63051033,11111447651,0.22013418,0.40118334,-0.24716054,11111447651,0.8984023,-9.771808,0.5897006,11111447651,0.00057315826,0.0004647039,-0.00054302975
11111457353,0.6931041,-0.22252475,-0.26934755,0.6305089,11111457353,0.21903917,0.40224087,-0.24594477,11111457353,0.9015516,-9.773131,0.58536774,11111457353,0.00012701657,-0.0017014667,7.720012e-05
11111467636,0.69310075,-0.22253671,-0.2693499,0.63050723,11111467636,0.22236888,0.4022217,-0.24943276,11111467636,0.8928092,-9.76755,0.56469107,11111467636,0.0002868343,-0.00064982846,0.0007702047
11111477660,0.693099,-0.22253945,-0.26935273,0.63050693,11111477660,0.2223964,0.40432385,-0.24815583,11111477660,0.91847783,-9.754735,0.59316576,11111477660,-0.00058429874,-0.00022612978,-0.00047986605
11111487470,0.6931006,-0.22253785,-0.26935184,0.6305063,11111487470,0.22013646,0.40118352,-0.24833117,11111487470,0.90295094,-9.775189,0.5913214,11111487470,-0.0007548798,-1.9354746e-05,-0.00028236234
11111497429,0.69310516,-0.22253668,-0.2693546,0.6305005,11111497429,0.22235855,0.40117106,-0.25182715,11111497429,0.93246555,-9.756322,0.5936267,11111497429,0.00046320166,0.000653903,-0.00037360447
11111507354,0.6931046,-0.22253777,-0.26936397,0.6304967,11111507354,0.22238147,0.40327266,-0.24820897,11111507354,0.91005856,-9.770438,0.5753261,11111507354,0.00027061068,-9.8650344e-05,0.0005245912
11111517536,0.6931045,-0.22254092,-0.26935726,0.6304985,11111517536,0.2212693,0.40327883,-0.2458757,11111517536,0.9108766,-9.763283,0.6104751,11111517536,-0.0004469175,0.0008626003,0.00066220853
11111527357,0.69310653,-0.22253987,-0.26935858,0.6304961,11111527357,0.22016625,0.40328586,-0.2482249,11111527357,0.9187305,-9.7881,0.59175915,11111527357,-0.00014170352,0.000116290525,-0.00054274104
11111537528,0.6931114,-0.22254448,-0.26934877,0.6304932,11111537528,0.21796824,0.4043504,-0.24935833,11111537528,0.90825516,-9.785362,0.5995753,11111537528,-0.00033578556,0.00066218805,0.0017588858
11111547357,0.69311076,-0.2225402,-0.2693531,0.63049364,11111547357,0.22019607,0.40538818,-0.24811862,11111547357,0.91820025,-9.78314,0.57868004,11111547357,0.0005140798,0.0003515212,-0.0005591498
11111557420,0.6931127,-0.22254376,-0.269347,0.630493,11111557420,0.2212911,0.40433064,-0.24933445,11111557420,0.8708218,-9.762478,0.6074322,11111557420,-0.000534649,0.0010753563,-0.00061620306
11111567647,0.6931099,-0.22253977,-0.2693446,0.63049847,11111567647,0.22018118,0.404337,-0.24817176,11111567647,0.91437066,-9.784225,0.589022,11111567647,0.00026339386,0.00060945656,-0.0006867943
11111577361,0.69310987,-0.22253759,-0.2693343,0.6305036,11111577361,0.22016856,0.40328607,-0.24939553,11111577361,0.91596353,-9.804815,0.60176826,11111577361,-0.0011918582,0.001683116,-9.6638454e-05
11111587429,0.69310814,-0.22253421,-0.2693268,0.6305099,11111587429,0.2223964,0.40432385,-0.24815583,11111587429,0.9046457,-9.777931,0.58463085,11111587429,-0.0018289424,0.0021943748,0.0002177488
